"account_id";"company_name";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Target year";"target_type";"Scope";"Scope_short";"incorporation_country";"Base year";"% reduction from base year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope1";"Scope2";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
36702;"DIA";"Spain";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2030;"absolute";"Scope 1+2";"S12M";"Spain";2015;34;221335.019550567;221334.977838073;NA;2019;161377.741;NA;75253.9066471928;0.260703089143837;100;"Scope 1+2 (market-based)";161177.9;199841.64;199.841;327105.9;296672.57;291903.8;"36702-abs-S12M-2015-2030-1";"Company-wide";2016;"No, and we do not anticipate setting one in the next 2 years";79.6747306612676;"S1";"S2M";221335.019550567;221335.019550567;161177.9;199.841;0.998761656974737;1;146081.112903374;201267.311111316;161377.741
40255;"Digital Realty Trust Inc";"Australia";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;4735.97967015145;3711.58428311884;NA;2019;5152.4704;NA;4735.97967015145;0.0417395643603882;7.7;"Scope 2 (market-based)";125.68;66915.2;66915.2;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";4735.97967015145;4735.97967015145;0;66915.2;0;1;0;1183.99491753786;5152.4704
40255;"Digital Realty Trust Inc";"Canada";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;54.9715970333591;43.081205954677;NA;2019;59.8059;NA;54.9715970333591;0.000484480650714838;7.7;"Scope 2 (market-based)";740.28;776.7;776.7;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";54.9715970333591;54.9715970333591;0;776.7;0;1;0;13.7428992583398;59.8059
40255;"Digital Realty Trust Inc";"China";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;1333.98308341027;1045.44170185883;NA;2019;1451.296;NA;1333.98308341026;0.0117567803587914;7.7;"Scope 2 (market-based)";0;22913.4;18848;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";1333.98308341027;1333.98308341026;0;18848;0;1;0;333.495770852565;1451.296
40255;"Digital Realty Trust Inc";"France";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;20.555427998453;16.1092759693792;NA;2019;22.36311;NA;20.5554279984531;0.000181160957109708;7.7;"Scope 2 (market-based)";0;290.43;290.43;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";20.555427998453;20.5554279984531;0;290.43;0;1;0;5.13885699961327;22.36311
40255;"Digital Realty Trust Inc";"Japan";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;1985.33316387634;1555.90434947167;NA;2019;2159.927;NA;1985.33316387634;0.0174973177973502;7.7;"Scope 2 (market-based)";212.61;41787.4;28051;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";1985.33316387634;1985.33316387634;0;28051;0;1;0;496.333290969085;2159.927
40255;"Digital Realty Trust Inc";"Singapore";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;6833.4854671399;5355.39825447485;NA;2019;7434.4347;NA;6833.4854671399;0.0602254921529978;7.7;"Scope 2 (market-based)";411.27;96551.1;96551.1;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";6833.4854671399;6833.4854671399;0;96551.1;0;1;0;1708.37136678498;7434.4347
40255;"Digital Realty Trust Inc";"Switzerland";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;2.72416218593278;2.134924188484;NA;2019;2.96373;NA;2.72416218593278;0.0000240088325557025;7.7;"Scope 2 (market-based)";0;38.49;38.49;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";2.72416218593278;2.72416218593278;0;38.49;0;1;0;0.681040546483195;2.96373
40255;"Digital Realty Trust Inc";"United States of America";"Financial services";"Services";"REIT";2020;"absolute";"Scope 2";"S2M";"United States of America";2016;100;98168.0755632626;76934.2589582899;NA;2019;106801.156;NA;98168.0755632626;0.865183762069912;7.7;"Scope 2 (market-based)";22342.3;2067920;1387028;25980;2481150;1603160;"40255-abs-S2M-2016-2020-1";"Country/region";2016;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";98168.0755632626;98168.0755632626;0;1387028;0;1;0;24542.0188908156;106801.156
21537;"DNB ASA";"Norway";"Financial services";"Services";"Banks";2025;"absolute";"Scope 1+2";"S12L";"Norway";2014;35;2188.96778074866;2558.04153475936;NA;2019;905.992557486631;NA;766.138723262032;0.329812834224599;71;"Scope 1+2 (location-based)";66;2401;367;987;6493;995;"21537-abs-S12L-2014-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";207.494780343959;"S1";"S2L";2188.96778074866;2188.96778074866;66;2401;0.0267531414673693;1;1422.82905748663;1840.72290653865;905.992557486631
21537;"DNB ASA";"Rest of world";"Financial services";"Services";"Banks";2025;"absolute";"Scope 1+2";"S12L";"Norway";2014;35;4447.94348930481;5197.89477486631;NA;2019;1840.96071804813;NA;1556.78022125668;0.670173796791444;71;"Scope 1+2 (location-based)";920.9;4092;628;987;6493;995;"21537-abs-S12L-2014-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";207.494780343959;"S1";"S2L";4447.94348930481;4447.9434893048;920.9;4092;0.183706038420874;1;2891.16326804812;3740.31611600631;1840.96071804813
4810;"DNO ASA";"Iraq";"Oil & gas extraction & production";"Fossil Fuels";"Oil & gas extraction";2020;"absolute";"Scope 1";"S1";"Norway";2015;87;13193.8563322559;12859.7305253304;NA;2019;43031.467;NA;11478.6550090626;0.956076545815646;7.1;"Scope 1";606077;570;NA;633921;1014;NA;"4810-abs-S1-2015-2020-1";"Site/facility";2017;"No, and we do not anticipate setting one in the next 2 years";67.0331500916208;"S1";"";13193.8563322559;13193.8563322559;606077;0;1;1;1715.20132319326;4010.93232500578;43031.467
4810;"DNO ASA";"Norway";"Oil & gas extraction & production";"Fossil Fuels";"Oil & gas extraction";2020;"absolute";"Scope 1";"S1";"Norway";2015;87;606.013052099552;590.666166781034;NA;2019;1976.498;NA;527.23135532661;0.0439139892825762;7.1;"Scope 1";27838;287;NA;633921;1014;NA;"4810-abs-S1-2015-2020-1";"Site/facility";2017;"No, and we do not anticipate setting one in the next 2 years";67.0331500916208;"S1";"";606.013052099552;606.013052099552;27838;0;1;1;78.7816967729417;184.227967838264;1976.498
4810;"DNO ASA";"Yemen";"Oil & gas extraction & production";"Fossil Fuels";"Oil & gas extraction";2020;"absolute";"Scope 1";"S1";"Norway";2015;87;0.174154192714866;0.169743851363183;NA;2019;0.568000000000002;NA;0.151514147661933;0.0000126198690373091;7.1;"Scope 1";8;0;NA;633921;1014;NA;"4810-abs-S1-2015-2020-1";"Site/facility";2017;"No, and we do not anticipate setting one in the next 2 years";67.0331500916208;"S1";"";0.174154192714866;0.174154192714866;8;0;1;1;0.0226400450529325;0.0529428745853191;0.568000000000002
5021;"DTE Energy Company";"United States of America";"Energy utility networks";"Infrastructure";"Electricity networks";2023;"absolute";"Scope 1";"S1";"United States of America";2005;32;37700000;35458680;NA;2019;28871160;NA;12064000;1;94;"Scope 1";30714000;NA;NA;30714000;NA;NA;"5021-abs-S1-2005-2023-1";"Business division";2017;"No, and we do not anticipate setting one in the next 2 years";86.2068965517241;"S1";"";37700000;37700000;30714000;0;1;1;25636000;28316888.8888889;28871160
5052;"Duke Energy Corporation";"United States of America";"Thermal power generation";"Power generation";"CCGT generation";2050;"absolute";"Scope 1";"S1";"United States of America";2005;100;138800000;138800000;NA;2019;85525000;NA;138798377.082724;1;100;"Scope 1";85524000;NA;NA;85525000;NA;NA;"5052-abs-S1-2005-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";39.2146974063401;"S1";"";138800000;138798377.082724;85524000;0;1;1;0;95616659.7680988;85525000
73894;"DuPont de Nemours, Inc.";"Argentina";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;11041;13565.6496525603;11041;2019;13565.6496525603;11041;8986.20295541777;0.00205209354989137;100;"Scope 1+2 (location-based) +3 (upstream)";971;10070;10070;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";11041;8986.20295541777;971;10070;0.0879449325242279;0.813893936728356;0;8986.20295541777;11041
73894;"DuPont de Nemours, Inc.";"Austria";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;11602;14254.9286540173;11602;2019;14254.9286540173;11602;9442.79745392238;0.00215636168515893;100;"Scope 1+2 (location-based) +3 (upstream)";0;11602;13392;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";11602;9442.79745392238;0;11602;0;0.813893936728356;0;9442.79745392238;11602
73894;"DuPont de Nemours, Inc.";"Belgium";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;72709.0000000001;89334.7360373165;72709.0000000001;2019;89334.7360373165;72709.0000000001;59177.414245582;0.0135137822587675;100;"Scope 1+2 (location-based) +3 (upstream)";53513;19196;20104;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";72709.0000000001;59177.414245582;53513;19196;0.735988667152622;0.813893936728356;0;59177.414245582;72709.0000000001
73894;"DuPont de Nemours, Inc.";"Brazil";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;88438;108660.349965867;88438;2019;108660.349965867;88438;71979.1519763823;0.0164371931315364;100;"Scope 1+2 (location-based) +3 (upstream)";81110;7328;7328;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";88438;71979.1519763823;81110;7328;0.917139691083019;0.813893936728356;0;71979.1519763823;88438
73894;"DuPont de Nemours, Inc.";"Canada";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;262968;323098.610436961;262968;2019;323098.610436961;262968;214028.060753582;0.048875549010763;100;"Scope 1+2 (location-based) +3 (upstream)";261832;1136;1136;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";262968;214028.060753582;261832;1136;0.995680082747711;0.813893936728356;0;214028.060753582;262968
73894;"DuPont de Nemours, Inc.";"Chile";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;5269;6473.81650388013;5269;2019;6473.81650388013;5269;4288.4071526217;0.000979302682218789;100;"Scope 1+2 (location-based) +3 (upstream)";3148;2121;2121;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";5269;4288.4071526217;3148;2121;0.597456822926552;0.813893936728356;0;4288.4071526217;5269
73894;"DuPont de Nemours, Inc.";"China";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;160158;196779.939956051;160158;2019;196779.939956051;160158;130351.62511854;0.0297671586598589;100;"Scope 1+2 (location-based) +3 (upstream)";24620;135538;135538;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";160158;130351.62511854;24620;135538;0.153723198341638;0.813893936728356;0;130351.62511854;160158
73894;"DuPont de Nemours, Inc.";"Czech Republic";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;31376;38550.4776287233;31376;2019;38550.4776287233;31376;25536.7361587889;0.00583158112683559;100;"Scope 1+2 (location-based) +3 (upstream)";46;31330;32870;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";31376;25536.7361587889;46;31330;0.00146608873023967;0.813893936728356;0;25536.7361587889;31376
73894;"DuPont de Nemours, Inc.";"Denmark";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;15118;18574.9018610096;15118;2019;18574.9018610096;15118;12304.4485354593;0.00280984967731707;100;"Scope 1+2 (location-based) +3 (upstream)";7115;8003;25700;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";15118;12304.4485354593;7115;8003;0.470631035851303;0.813893936728356;0;12304.4485354593;15118
73894;"DuPont de Nemours, Inc.";"Finland";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;72775.9999999999;89417.0563458682;72775.9999999999;2019;89417.0563458682;72775.9999999999;59231.9451393428;0.0135262349594144;100;"Scope 1+2 (location-based) +3 (upstream)";26928;45848;80430;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";72775.9999999999;59231.9451393428;26928;45848;0.370012091898428;0.813893936728356;0;59231.9451393428;72775.9999999999
73894;"DuPont de Nemours, Inc.";"France";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;56672.0000000002;69630.6944216922;56672.0000000002;2019;69630.6944216922;56672.0000000002;46124.9971822694;0.0105331261352635;100;"Scope 1+2 (location-based) +3 (upstream)";37427;19245;16412;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";56672.0000000002;46124.9971822694;37427;19245;0.660414313946923;0.813893936728356;0;46124.9971822694;56672.0000000002
73894;"DuPont de Nemours, Inc.";"Germany";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;223231;274275.295497754;223231;2019;274275.295497754;223231;181686.357389808;0.0414899823599132;100;"Scope 1+2 (location-based) +3 (upstream)";106744;116487;161791;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";223231;181686.357389808;106744;116487;0.478177314082721;0.813893936728356;0;181686.357389808;223231
73894;"DuPont de Nemours, Inc.";"India";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;10107;12418.0799781204;10107;2019;12418.0799781204;10107;8226.02601851349;0.00187849918564914;100;"Scope 1+2 (location-based) +3 (upstream)";507;9600;9600;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";10107;8226.02601851349;507;9600;0.0501632531908578;0.813893936728356;0;8226.02601851349;10107
73894;"DuPont de Nemours, Inc.";"Ireland";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;34410;42278.2360786706;34410;2019;42278.2360786706;34410;28006.0903628227;0.00639548401881733;100;"Scope 1+2 (location-based) +3 (upstream)";27466;6944;11619;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";34410;28006.0903628227;27466;6944;0.798198198198198;0.813893936728356;0;28006.0903628227;34410
73894;"DuPont de Nemours, Inc.";"Italy";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;7439.00000000001;9140.01157190442;7439.00000000001;2019;9140.01157190442;7439.00000000001;6054.55699532224;0.00138262149421628;100;"Scope 1+2 (location-based) +3 (upstream)";5232;2207;3271;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";7439.00000000001;6054.55699532224;5232;2207;0.703320338755209;0.813893936728356;0;6054.55699532224;7439.00000000001
73894;"DuPont de Nemours, Inc.";"Japan";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;45619;56050.3008332716;45619;2019;56050.3008332716;45619;37129.0274996109;0.00847880225092787;100;"Scope 1+2 (location-based) +3 (upstream)";9251;36368;36368;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";45619;37129.0274996109;9251;36368;0.202788311887591;0.813893936728356;0;37129.0274996109;45619
73894;"DuPont de Nemours, Inc.";"Luxembourg";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;79688.9999999998;97910.792062574;79688.9999999998;2019;97910.792062574;79688.9999999998;64858.3939239459;0.0148110934604921;100;"Scope 1+2 (location-based) +3 (upstream)";61783;17906;36999;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";79688.9999999998;64858.3939239459;61783;17906;0.775301484521076;0.813893936728356;0;64858.3939239459;79688.9999999998
73894;"DuPont de Nemours, Inc.";"Malaysia";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;23290;28615.5221816983;23290;2019;28615.5221816983;23290;18955.5897864034;0.00432870743383481;100;"Scope 1+2 (location-based) +3 (upstream)";13403;9887;9887;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";23290;18955.5897864034;13403;9887;0.575483039931301;0.813893936728356;0;18955.5897864034;23290
73894;"DuPont de Nemours, Inc.";"Mexico";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;79563.0000000002;97755.9807360441;79563.0000000002;2019;97755.9807360441;79563.0000000002;64755.8432879181;0.0147876749488278;100;"Scope 1+2 (location-based) +3 (upstream)";60740;18823;18823;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";79563.0000000002;64755.8432879181;60740;18823;0.763420182748262;0.813893936728356;0;64755.8432879181;79563.0000000002
73894;"DuPont de Nemours, Inc.";"Netherlands";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;83111.9999999998;102116.499766651;83111.9999999998;2019;102116.499766651;83111.9999999998;67644.3528693671;0.0154472963607075;100;"Scope 1+2 (location-based) +3 (upstream)";23607;59505;65768;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";83111.9999999998;67644.3528693671;23607;59505;0.284038406006353;0.813893936728356;0;67644.3528693671;83111.9999999998
73894;"DuPont de Nemours, Inc.";"Norway";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;13783;16934.63899658;13783;2019;16934.63899658;13783;11217.9001299269;0.00256172497039696;100;"Scope 1+2 (location-based) +3 (upstream)";13466;317;10571;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";13783;11217.9001299269;13466;317;0.977000652978307;0.813893936728356;0;11217.9001299269;13783
73894;"DuPont de Nemours, Inc.";"Other, please specify: Rest of world";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;2014;2474.52390184373;2014;2019;2474.52390184373;2014;1639.18238857091;0.000374324464222555;100;"Scope 1+2 (location-based) +3 (upstream)";1096;918;920;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";2014;1639.18238857091;1096;918;0.544190665342602;0.813893936728356;0;1639.18238857091;2014
73894;"DuPont de Nemours, Inc.";"Philippines";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;5264;6467.67319727178;5264;2019;6467.67319727178;5264;4284.33768293806;0.000978373376200361;100;"Scope 1+2 (location-based) +3 (upstream)";2796;2468;2468;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";5264;4284.33768293806;2796;2468;0.531155015197568;0.813893936728356;0;4284.33768293806;5264
73894;"DuPont de Nemours, Inc.";"Republic of Korea";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;38243;46987.6949246323;38243;2019;46987.6949246323;38243;31125.7458223025;0.00710789001254377;100;"Scope 1+2 (location-based) +3 (upstream)";7753;30490;30490;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";38243;31125.7458223025;7753;30490;0.202729911356327;0.813893936728356;0;31125.7458223025;38243
73894;"DuPont de Nemours, Inc.";"Saudi Arabia";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;16320;20051.7527696572;16320;2019;20051.7527696572;16320;13282.7490474068;0.00303325484414702;100;"Scope 1+2 (location-based) +3 (upstream)";7396;8924;8924;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";16320;13282.7490474068;7396;8924;0.453186274509804;0.813893936728356;0;13282.7490474068;16320
73894;"DuPont de Nemours, Inc.";"Singapore";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;22340;27448.2939261116;22340;2019;27448.2939261116;22340;18182.3905465115;0.0041521392903336;100;"Scope 1+2 (location-based) +3 (upstream)";13867;8473;8473;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";22340;18182.3905465115;13867;8473;0.620725156669651;0.813893936728356;0;18182.3905465115;22340
73894;"DuPont de Nemours, Inc.";"Spain";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;57271.0000000002;70366.6625533726;57271.0000000002;2019;70366.6625533726;57271.0000000002;46612.5196503697;0.0106444569962711;100;"Scope 1+2 (location-based) +3 (upstream)";57271;0;0;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";57271.0000000002;46612.5196503697;57271;0;1;0.813893936728356;0;46612.5196503697;57271.0000000002
73894;"DuPont de Nemours, Inc.";"Taiwan, Greater China";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;29532;36284.8261515635;29532;2019;36284.8261515635;29532;24035.9157394618;0.00548885306723957;100;"Scope 1+2 (location-based) +3 (upstream)";4837;24695;24695;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";29532;24035.9157394618;4837;24695;0.163788432886361;0.813893936728356;0;24035.9157394618;29532
73894;"DuPont de Nemours, Inc.";"Thailand";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;17898;21990.5803352527;17898;2019;21990.5803352527;17898;14567.0736795641;0.0033265438235627;100;"Scope 1+2 (location-based) +3 (upstream)";11975;5923;5923;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";17898;14567.0736795641;11975;5923;0.669069169739636;0.813893936728356;0;14567.0736795641;17898
73894;"DuPont de Nemours, Inc.";"United Kingdom";"Chemicals";"Materials";"Specialty chemicals";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2019;100;25138;30886.0883041448;25138;2019;30886.0883041448;25138;20459.6657814774;0.00467217893824557;100;"Scope 1+2 (location-based) +3 (upstream)";374;24764;30705;3057437;2322922;2532756;"73894-abs-S12L3-2019-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";25138;20459.6657814774;374;24764;0.014877874134776;0.813893936728356;0;20459.6657814774;25138
